,win,pgn
5167,1,1.d4 d5 2.Bg5 c6 3.Nf3 Nd7 4.e3 Ngf6 5.Nbd2 Ne4 6.Nxe4 dxe4 7.Nd2 Qa5 8.Bh4 h5 9.h3 g5 10.Bg3 h4 11.Bh2 Bg7 12.c3 f5 13.Bc4 e5 14.Qb3 Nb6 15.Bg8 Nd5 16.Nc4 Qa6 17.Nd6+ Ke7 18.Bxd5 cxd5 19.Bxe5 Bxe5 20.dxe5 Be6 21.Qb4 Kd7 22.O-O-O Qb6 23.Qa3 Qa6 24.Qxa6 bxa6 25.c4 Rhc8 26.Nxc8 Rxc8 27.Rd4 Ke7 28.Rhd1 a5 29.f3 exf3 30.gxf3 dxc4 31.Rg1 g4 32.fxg4 fxg4 33.Rgxg4 Bxg4 34.Rxg4 c3 35.b3 Rc5 36.Re4 Ke6 37.Kc2 Rxe5 38.Rxe5+ Kxe5 39.Kxc3 Ke4 40.Kd2 a4 41.b4 a3 42.b5 Kd5 43.Kd3 Kc5 44.e4 Kxb5 45.Kd4 Kc6 46.Ke5 Kd7 47.Kf6 a5 48.e5 Ke8 49.e6 
4184,1,1.d4 Nf6 2.c4 c5 3.d5 b5 4.Qc2 bxc4 5.e4 e6 6.dxe6 fxe6 7.e5 Nd5 8.Bxc4 Bb7 9.Nf3 Nb4 10.Qe2 Bxf3 11.gxf3 N8c6 12.Qe4 Nd4 13.Na3 Nbc6 14.f4 Rb8 15.h4 Be7 16.h5 O-O 17.Bd3 Rf5 18.Nc4 Nb4 19.Bb1 Qe8 20.a3 Nd5 21.Ne3 Nxe3 22.Bxe3 Rxh5 23.Bxd4 cxd4 24.b4 a5 25.bxa5 Qg6 26.Rf1 Qf7 27.a6 Bc5 28.Bd3 g6 29.Rc1 Qf8 30.Ke2 Rf5 31.Rb1 Rxf4 32.Qg2 d5 33.Bxg6 d3+ 34.Bxd3+ Kh8 35.Qh2 Rf7 36.f4 Ba7 37.Rxb8 Qxb8 38.Rb1 Qc8 39.Qh5 Qc5 40.Rb8+ Bxb8 41.Qxf7 
1539,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 Nbd7 7.O-O Nc5 8.Bf3 e6 9.Be3 Be7 10.a4 O-O 11.a5 Qc7 12.b4 Ncd7 13.Na4 d5 14.exd5 exd5 15.c3 Bd6 16.h3 Ne5 17.Nb6 Rb8 18.Rc1 Be6 19.Be2 Nc6 20.Nxc6 Qxc6 21.Bf3 Bc7 22.Bc5 Rfe8 23.Re1 Bxb6 24.Bxb6 Qc4 25.Bd4 Nd7 26.Qd2 f6 27.Ba7 Rbd8 28.Rxe6 Rxe6 29.Bxd5 Nf8 30.Bxc4 Rxd2 31.Bc5 
9790,1,1.d4 Nf6 2.Nf3 e6 3.c4 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2 d5 8.Ne5 Bb7 9.Nc3 O-O 10.O-O Na6 11.cxd5 exd5 12.Qc2 h6 13.Rad1 Qc8 14.Rfe1 c5 15.Be3 Rd8 16.f4 cxd4 17.Bxd4 Ne4 18.Qb2 Bc5 19.Nb5 f6 20.Nd3 Qd7 21.a4 Qe7 22.Rc1 Rdc8 23.Bf3 Nb4 24.Bg4 Bxd4+ 25.Nxd4 Rxc1 26.Qxc1 Na2 27.Nf5 Qf7 28.Qb2 Nac3 29.Rc1 h5 30.Bh3 Qc7 31.Nd4 Bc8 32.Nb5 Qe7 33.Bxc8 Rxc8 34.Nxc3 Rxc3 35.Rxc3 Nxc3 36.Qxc3 Qxe2 37.Nf2 h4 38.gxh4 Qh5 39.Qc8+ Kh7 40.Qg4 Qf7 41.h5 d4 42.Qf5+ Kh8 43.Qg6 
2693,1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 f5 11.Bd3 Be6 12.Qh5 Rg8 13.g3 Rg4 14.f4 exf4 15.Nxf4 Qa5+ 16.Kd1 Rxf4 17.gxf4 O-O-O 18.exf5 Bd5 19.Rf1 Qb4 20.f6 Be6 21.Kc1 Qd4 22.Qf3 d5 23.c3 Qxf6 24.Nc2 Kb7 25.f5 Bc8 26.a4 b4 27.Nxb4 Nxb4 28.cxb4 Bxb4 29.Kc2 Ka8 30.Rac1 Bb7 31.Kb1 Bd6 32.Qf2 Be5 33.Rc2 Qd6 34.f6 h6 35.a5 Re8 36.Re2 Rc8 37.h3 Rc6 38.Qe3 Bxf6 39.Qxh6 Qd8 40.Qd2 Re6 41.Rxe6 fxe6 42.Qh6 Be7 43.Qxe6 Bc8 44.Qc6+ Bb7 45.Qb6 Qc8 46.Rc1 Qxh3 47.Bxa6 Qf5+ 48.Ka1 Qd7
8185,1,1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Qxd4 a6 5.Bf4 Nc6 6.Qd2 Nge7 7.Nc3 Ng6 8.Bg3 Be7 9.O-O-O O-O 10.h4 Nge5 11.Nxe5 dxe5 12.Qe3 Bd6 13.Bc4 Be6 14.Bxe6 fxe6 15.h5 Rf7 16.Kb1 Qf8 17.Ne2 a5 18.Qb3 Qc8 19.a4 Ra6 20.c3 Rb6 21.Qc4 Qe8 22.Rd2 Rd7 23.Nc1 Nd8 24.f3 Rc6 25.Qb5 Rb6 26.Qe2 Nf7 27.Rhd1 Ra6 28.Nd3 Rd8 29.b3 Raa8 30.c4 Qe7 31.Qf2 Qf8 32.Ka2 b6 33.Qg1 Bb4 34.Nxb4 Rxd2+ 35.Rxd2 Qxb4 36.Qd1 Qe7 37.Bh2 Qh4 38.Bg1 Qxh5 39.c5 bxc5 40.Bxc5 Qg5 41.Qe1 h5 42.Qe3 Qg6 43.Be7 Qg3 44.Qc3 h4 45.Qc6 Rc8 46.Qxe6 Re8 47.Bxh4 
9954,1,1.c4 c5 2.g3 g6 3.d4 cxd4 4.Qxd4 Nf6 5.Nc3 Nc6 6.Qd2 Bg7 7.Bg2 b6 8.b3 Bb7 9.Bb2 O-O 10.e4 d6 11.Nge2 a6 12.O-O Nd7 13.Rfd1 Qb8 14.Rac1 Re8 15.Nd5 Bxb2 16.Qxb2 Ra7 17.h4 Nce5 18.Qd2 Ba8 19.h5 b5 20.hxg6 hxg6 21.Qg5 Nf8 22.f4 Nh7 23.Qh4 Bxd5 24.cxd5 Qb6+ 25.Nd4 Nd7 26.Rc6 Qa5 27.Rc2 Rc7 28.Nc6 Qb6+ 29.Kh2 Ndf8 30.Bf3 e6 31.Kg2 exd5 32.exd5 b4 33.Rdd2 a5 34.Re2 Rxe2+ 35.Rxe2 Qc5 36.Qh6 Qc3 37.Nxa5 Qa1 38.Nc6 Rb7 39.Qh4 Nf6 40.g4 Kg7 41.g5 Ng8 42.Qe1 
9205,1,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 d6 7.Re1 Be7 8.c3 O-O 9.h3 Bb7 10.d4 Re8 11.Nbd2 Bf8 12.a3 h6 13.Bc2 a5 14.Bd3 b4 15.Bb5 Re7 16.d5 Na7 17.Bf1 bxc3 18.bxc3 c6 19.c4 Ba6 20.a4 Rb7 21.Ba3 Rab8 22.Nb1 Qc7 23.Nfd2 Nc8 24.Nc3 cxd5 25.exd5 Nb6 26.Rc1 Qd8 27.Rb1 Nbd7 28.Nb3 Be7 29.Kh1 Rc8 30.Nb5 Bxb5 31.cxb5 Ra8 32.f4 exf4 33.Nd4 Bf8 34.Qf3 Nb6 35.Nc6 Qd7 36.Qxf4 Nfxd5 37.Qd4 Nc7 38.Bd3 Ne6 39.Qe4 g6 40.Bb2 Bg7 41.Bxg7 Nxg7 42.Qh4 Re8 43.Bc2 Rc7 44.Rxe8+ Qxe8 45.Re1 Qa8 46.Qf6 Kh7 47.Qxd6 Rd7 48.Qc5 Nd5 49.Be4 Ne6 50.Qf2 Ng5 51.Bxd5 Rxd5 52.h4 Rf5 53.Qa7 Qxa7 54.Nxa7 Ne6 55.b6 Nc5 56.Rc1 Na6 57.b7 Rf4 58.Nc6 Rxh4+ 59.Kg1 Re4 60.Rb1 Re6 61.Nxa5 Nb8 62.Rc1 Rb6 63.Rc8 Na6 64.Ra8 
3685,1,1.Nf3 d5 2.g3 Nf6 3.Bg2 c6 4.d3 Bf5 5.O-O h6 6.c4 dxc4 7.Ne5 Nbd7 8.Nxc4 e6 9.Bd2 Be7 10.b4 O-O 11.a3 Nb6 12.Na5 Qd7 13.Nc3 e5 14.Re1 Bh3 15.Bf3 Rac8 16.Rc1 Nbd5 17.Nc4 Qe6 18.e4 Nb6 19.Na5 Rfd8 20.Be3 Rd7 21.Ne2 Rcd8 22.Qc2 Ng4 23.Rcd1 Nxe3 24.fxe3 Bg5 25.Nc1 Qe7 26.Ncb3 Rc7 27.d4 g6 28.Bg2 Bg4 29.Rb1 h5 30.h3 Bc8 31.Qf2 h4 32.g4 Rd6 33.Nd2 Na4 34.Nf3 b5 35.Qc2 Bf6 36.g5 Bxg5 37.Nxe5 c5 38.bxc5 Nxc5 39.Nac6 Rdxc6 40.Nxc6 Rxc6 41.Rxb5 Qc7 42.Rxc5 Qg3 43.Qf2 Rxc5 44.Qxg3 hxg3 45.dxc5 Kf8 46.Bf1 Bd7 47.Kg2 Bh4 48.Be2 Bf6 49.Rd1 Ke7 50.Rd6 Be5 51.Ra6 Bb8 52.Bg4 Be8 53.e5 g5 54.Kxg3 Bxe5+ 55.Kf3 
5039,1,1.c4 Nf6 2.Nf3 e6 3.g3 a6 4.Bg2 b5 5.b3 c5 6.O-O Bb7 7.Bb2 Be7 8.d3 O-O 9.Nbd2 d6 10.Re1 Nc6 11.Rc1 Nd7 12.Nf1 Rb8 13.Qd2 Ba8 14.Ne3 Bf6 15.Red1 Nd4 16.Nxd4 Bxd4 17.Bxa8 Rxa8 18.Bxd4 cxd4 19.Nc2 Qb6 20.e3 dxe3 21.Qxe3 Qb7 22.Qe4 Qc7 23.Nd4 Nf6 24.Qe3 Qd7 25.Qf3 Rfc8 26.b4 h6 27.a3 Ra7 28.Nb3 e5 29.c5 dxc5 30.Nxc5 Qg4 31.Qxg4 Nxg4 32.Re1 Re8 33.d4 Rae7 34.h3 Nf6 35.Rxe5 Rxe5 36.dxe5 Rxe5 37.Nxa6 Re2 38.Nc7 Ne4 39.Rf1 Nc3 40.Rc1 Ne4 41.Nxb5 Nxf2 42.Kf1 Rb2 43.Nd4 Ne4 44.Rc2 Rb1+ 45.Kg2 Rd1 46.Kf3 Nd6 47.Ke3 Rg1 48.Rc6 Rxg3+ 49.Kf4 Rg6 50.Ke5 Ne8 51.Rd6 Re6+ 52.Rxe6 
2616,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e6 7.g4 h6 8.f3 b5 9.h4 Bb7 10.Rg1 Nfd7 11.g5 hxg5 12.hxg5 g6 13.Qd2 Nc6 14.O-O-O Qa5 15.Kb1 Rc8 16.a3 Qc7 17.f4 Nxd4 18.Bxd4 e5 19.Be3 exf4 20.Bxf4 Ne5 21.Rg3 Rd8 22.Nxb5 Qb8 23.Rb3 Be7 24.Nc3 Qc7 25.Nd5 Bxd5 26.Qxd5 
6102,1,1.c4 c5 2.Nc3 Nf6 3.g3 d5 4.cxd5 Nxd5 5.Bg2 Nc7 6.a3 g6 7.h4 h6 8.d3 Bg7 9.Bd2 Nc6 10.Rb1 O-O 11.Qc1 Kh7 12.Ne4 c4 13.h5 g5 14.Qxc4 Be6 15.Qc1 Ba2 16.Nf3 Bxb1 17.Qxb1 f5 18.Nc5 b6 19.Nb3 Qd7 20.d4 Rac8 21.O-O Kh8 22.e4 e6 23.Rc1 fxe4 24.Qxe4 Nd5 25.Bh3 Rce8 26.Ne5 Nxe5 27.dxe5 Qf7 28.Be1 Qf3 29.Qxf3 Rxf3 30.Bxe6 Rxe6 31.Nd4 Rxg3+ 32.fxg3 Rxe5 33.Bf2 Re4 34.Rd1 Ne7 35.b3 Re5 36.Rc1 Rd5 37.Nc6 Nxc6 38.Rxc6 Rd7 39.a4 Kg8 40.b4 Kf7 41.a5 bxa5 42.bxa5 g4 43.Ra6 Bc3 44.Be3 Be1 45.Kg2 Bd2 46.Bxa7 Rd5 47.Bb6 Rb5 48.Ra7+ Ke6 49.Ra8 
3122,1,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 a6 5.c5 Bf5 6.Bf4 Nbd7 7.e3 e6 8.Be2 Be7 9.Nd2 Bg6 10.O-O O-O 11.Rc1 Re8 12.Bg3 Qc8 13.b4 Bd8 14.Nb3 Bc7 15.Bxc7 Qxc7 16.f3 e5 17.Qd2 h6 18.Rfe1 Re7 19.a4 Nf8 20.b5 axb5 21.axb5 Rae8 22.b6 Qc8 23.Ra1 Qf5 24.Na5 Qg5 25.Red1 Ne6 26.Bf1 h5 27.Ne2 h4 28.Nb3 Bh5 29.dxe5 Qxe5 30.Ned4 Nf8 31.Re1 Qg5 32.f4 Qg6 33.Bd3 Ne4 34.Bxe4 Qxe4 35.Qc2 Qxc2 36.Nxc2 Bg6 37.Ncd4 Nd7 38.Ra7 Nf6 39.f5 Bh5 40.Na5 Rxe3 41.Rxe3 Rxe3 42.Nxb7 Re1+ 43.Kf2 Rd1 44.Nf3 Ne4+ 45.Ke3 h3 46.g4 Bxg4 47.Nd6 Bxf3 48.b7 Rb1 49.Ra8+ Kh7 50.b8=Q Rxb8 51.Rxb8 Ng5 52.Nxf7 Nxf7 53.Kxf3 Ne5+ 54.Kg3 Kh6 55.Re8 Nd3 56.Kh4 g5+ 57.Kxh3 Nxc5 58.Rc8 Ne4 59.Rxc6+ Kh5 60.Rg6 g4+ 61.Kg2 d4 62.Re6 Ng5 63.Rd6 Nf3 64.Kg3 Kg5 65.f6 Kg6 66.Kxg4 Nxh2+ 67.Kf4 
9393,1,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 Ne7 5.a3 Bxc3+ 6.bxc3 c5 7.Qg4 Qc7 8.Qxg7 Rg8 9.Qxh7 cxd4 10.Ne2 Nbc6 11.f4 Bd7 12.Qd3 dxc3 13.Rb1 O-O-O 14.Nxc3 Na5 15.g3 Kb8 16.Ne2 Nf5 17.Bh3 d4 18.O-O Bc6 19.Rb4 Rh8 20.Bxf5 exf5 21.Qxf5 b6 22.e6 fxe6 23.Qxa5 Rd5 24.Qa6 d3 25.cxd3 Rdh5 26.h4 Rxh4 27.gxh4 Rxh4 28.Bb2 
3072,1,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Nf3 e6 5.g3 Nc6 6.Bg2 d6 7.exd6 Bxd6 8.d4 cxd4 9.Nxd4 Nxd4 10.Qxd4 O-O 11.O-O Qc7 12.Nd2 Bd7 13.Ne4 Be5 14.Qc5 Qb8 15.Qa3 a5 16.f4 Bc7 17.c4 Nb4 18.Qc3 Bb6+ 19.Kh1 Qa7 20.Rd1 Bc6 21.b3 Bxe4 22.Bxe4 Rad8 23.Bb2 f6 24.Qf3 Bd4 25.Bxd4 Rxd4 26.a3 f5 27.Bxf5 Rxf5 28.axb4 Rxd1+ 29.Qxd1 Qb6 30.b5 g5 31.Qg1 Qc7 32.Qe3 Kf7 33.Re1 Qe7 34.fxg5 Rxg5 35.Rf1+ Rf5 36.Rxf5+ exf5 37.Qf3 Qe1+ 38.Kg2 Qd2+ 39.Qf2 Qd3 40.Qf3 Qd2+ 41.Qf2 Qd3 42.Kh3 Kg6 43.Qb6+ Kg5 44.Qxb7 Qf1+ 45.Qg2 Qd1 46.Qf2 Qxb3 47.Qd2+ Kg6 48.Qd6+ Kf7 49.b6 Qxc4 50.Qc7+ 
383,1,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 a6 6.Be3 d6 7.Qd2 Bd7 8.O-O-O Rc8 9.Kb1 b5 10.Nxc6 Bxc6 11.f3 Nf6 12.g4 Be7 13.g5 Nd7 14.h4 b4 15.Ne2 Ne5 16.Bg2 Nc4 17.Qd4 Ba4 18.Qxg7 Nxe3 19.Qxh8+ Kd7 20.Qxd8+ Bxd8 21.b3 Bb5 22.Nf4 Rxc2 23.Bf1 Rf2 24.Bxb5+ axb5 25.Rc1 Rxf3 26.Nd3 Ba5 27.Rh2 Ng4 28.Rd2 Bb6 29.Rcd1 Ke8 30.Nxb4 Nf2 31.Re1 Ba5 32.a3 Rxb3+ 33.Ka2 Rxb4 34.Rxf2 Rc4 35.Ref1 Rxe4 36.Rxf7 Rxh4 37.Rb7 Bd8 38.Rxb5 Rg4 39.Rb7 Rxg5 40.Rxh7 Rg2+ 41.Kb3 d5 42.Rff7 Rh2 43.a4 Rxh7 44.Rxh7 Ba5 45.Ra7 Bb6 46.Rb7 Ba5 47.Rb5 Bd2 48.a5 Kd8 49.a6 Be3 50.Rb7 Kc8 51.Ka4 d4 52.Kb5 
2741,1,1.e4 e6 2.d4 d5 3.Nd2 Nf6 4.e5 Nfd7 5.Bd3 c5 6.c3 Nc6 7.Ne2 cxd4 8.cxd4 f6 9.exf6 Nxf6 10.O-O Bd6 11.Nf3 Qc7 12.Bg5 O-O 13.Bh4 Nh5 14.Bg3 Nxg3 15.hxg3 g6 16.Nc3 Qg7 17.Bb5 Rxf3 18.Qxf3 Nxd4 19.Qd3 a6 20.Ba4 b5 21.Bb3 Bb7 22.Ne2 Nxb3 23.Qxb3 Rd8 24.Nf4 Qf7 25.Rac1 e5 26.Nd3 Qf8 27.Rfe1 Re8 28.Rc2 Kh8 29.Rec1 d4 30.Nc5 Bc8 31.Ne4 Be6 32.Qf3 Bxa2 33.Nxd6 Qxd6 34.b3 Rf8 35.Rc8 Rxc8 36.Rxc8+ Kg7 37.Rc6 Qe7 38.Qd5 Bb1 39.Rb6 Qg5 40.Rb7+ Kh6 41.Qg8 Qc1+ 42.Kh2 Kg5 43.Rf7 Kh5 44.Rxh7+ Kg5 45.Rf7 
6331,1,1.d4 d5 2.c4 c6 3.e3 Bf5 4.Nc3 e6 5.Nf3 Nd7 6.Bd3 Bxd3 7.Qxd3 Ngf6 8.O-O Bb4 9.Bd2 a5 10.Ne2 Bd6 11.Nc3 Bb4 12.Nb1 Be7 13.Nc3 O-O 14.e4 Nc5 15.dxc5 dxe4 16.Qxd8 Rfxd8 17.Be3 exf3 18.gxf3 Nd7 19.Na4 Ne5 20.Nb6 Nxf3+ 21.Kg2 Nh4+ 22.Kh1 Ra7 23.Rad1 Re8 24.f4 Nf5 25.Bf2 a4 26.Rd7 Rb8 27.Rfd1 Bf6 28.Rc7 Bd8 29.Rc8 
5028,1,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be3 a6 7.Qd2 Nf6 8.O-O-O Bb4 9.f3 Ne5 10.Nb3 Be7 11.f4 Nc4 12.Bxc4 Qxc4 13.e5 Ng4 14.Bd4 f5 15.h3 Nh6 16.Qf2 b5 17.Bc5 Bxc5 18.Nxc5 b4 19.b3 Qxc3 20.Kb1 Bb7 21.Rd3 Qxd3 22.cxd3 Bd5 23.Rc1 Nf7 24.g4 fxg4 25.hxg4 h5 26.f5 Rh6 27.g5 Nxg5 28.f6 
9316,1,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.d3 d6 9.c3 Na5 10.Bc2 c5 11.Nbd2 Qc7 12.Nf1 Re8 13.Ne3 Bf8 14.Bd2 c4 15.d4 Bd7 16.b4 exd4 17.cxd4 Nc6 18.Qb1 h6 19.Bc3 Qb8 20.a3 Ne7 21.d5 Ng4 22.Nxg4 Bxg4 23.Nd4 Ng6 24.Qc1 Bd7 25.f4 Be7 26.Qd2 Bf6 27.g3 Qc8 28.a4 Qb7 29.Kg2 Ne7 30.Qf2 Ng6 31.a5 Qc8 32.Re3 Bh3+ 33.Kg1 Qd7 34.Rae1 Rac8 35.Qd2 Kf8 36.Bd1 Kg8 37.Kh1 Qb7 38.Bf3 Bd7 39.h4 Qc7 40.Kh2 Rcd8 41.Qb2 Re7 42.Nf5 Bxf5 43.Bxf6 gxf6 44.exf5 Rde8 45.Be4 Nf8 46.Qxf6 c3 47.Qd4 c2 48.Rc3 Qa7 49.Qxa7 Rxa7 50.Rxc2 Rae7 51.Rce2 Nd7 52.Bd3 Rxe2+ 53.Rxe2 Rxe2+ 54.Bxe2 Nf6 55.g4 Nxd5 56.Bf3 Nxb4 57.Bb7 Kg7 58.g5 f6 59.Kg3 Kg8 60.Kf3 Kg7 61.Ke2 Kh7 62.Kd2 d5 63.Kc3 Na2+ 64.Kd4 Nb4 65.Kc5 Nd3+ 66.Kd6 b4 67.Bxd5 Nxf4 68.g6+ Kg7 69.Bc4 h5 70.Kc5 
4876,1,1.b3 Nf6 2.Bb2 g6 3.f4 Bg7 4.e3 d6 5.Nf3 O-O 6.Be2 b6 7.O-O Bb7 8.Qe1 Nbd7 9.Nc3 e5 10.f5 d5 11.h3 c5 12.fxg6 hxg6 13.Ng5 d4 14.Nb5 Bh6 15.Nf3 dxe3 16.dxe3 Bxe3+ 17.Kh1 Bf4 18.g3 Bh6 19.Nd6 Bd5 20.Rd1 Qe7 21.Nb5 Bc6 22.Kh2 Nd5 23.Rf2 Ne3 24.Rxd7 Bxd7 25.Nxe5 Bf5 26.Bf3 Rae8 27.Re2 Nxc2 28.Qf2 Qf6 29.Nc7 Qd6 30.Nxe8 Rxe8 31.Ng4 Rxe2 32.Nxh6+ Kh7 33.Qxe2 Kxh6 34.Qe8 Qd2+ 35.Bg2 g5 36.Qh8+ Kg6 37.Qg7+ Kh5 38.g4+ Bxg4 39.Qh7# 
4025,1,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3 e6 5.Bd3 dxc4 6.Bxc4 Nbd7 7.O-O Bd6 8.Nbd2 e5 9.dxe5 Nxe5 10.Nxe5 Bxe5 11.Nf3 Qe7 12.Nxe5 Qxe5 13.Bd2 O-O 14.Bc3 Qg5 15.Qf3 Be6 16.Bxe6 fxe6 17.Qh3 Rae8 18.Rad1 Ne4 19.Rd4 Qf5 20.Qh4 Nxc3 21.bxc3 e5 22.Rd2 h6 23.Rfd1 Rf7 24.Qa4 a6 25.Qc4 e4 26.a4 Kh7 27.Rf1 Re6 28.Rd4 b5 29.Qa2 Rff6 30.Rfd1 Rg6 31.g3 Qe5 32.axb5 cxb5 33.c4 b4 34.Qc2 a5 35.c5 Rc6 36.Rd5 Qe7 37.Qc4 Rg5 38.Rxg5 hxg5 39.Rd5 Qe6 40.Qd4 Qg6 41.Rd6 Qe8 42.Rd7 Qg6 43.g4 a4 44.Rd6 Qe8 45.Qxb4 Rxd6 46.cxd6 Qa8 47.d7 a3 48.Qxa3 Qxa3 49.d8=Q Qa1+ 50.Kg2 Qe5 51.Qd7 Kh6 52.h3 g6 53.Qd4 Qe8 54.Qf6 Qb8 55.Kg1 Qb1+ 56.Kg2 Qb8 57.h4 gxh4 58.Qxh4+ Kg7 59.Qe7+ Kh6 60.Qxe4 Kg5 61.Kf3 
8659,1,1.d4 Nf6 2.Nf3 d5 3.c4 c6 4.e3 Bf5 5.Nc3 e6 6.Nh4 Be4 7.f3 Bg6 8.Qb3 Qc7 9.Bd2 Be7 10.Nxg6 hxg6 11.O-O-O a6 12.cxd5 cxd5 13.Kb1 Nc6 14.Rc1 O-O 15.g4 Rfc8 16.Qd1 Qd8 17.g5 Ne8 18.h4 Na5 19.Bd3 Nc4 20.Qe2 Ned6 21.h5 Bxg5 22.hxg6 f5 23.Rcg1 Bh6 24.Bc1 Qf6 25.e4 dxe4 26.fxe4 Qxd4 27.exf5 Ne5 28.Bc2 Nxf5 29.Rd1 Qb6 30.Bxf5 
8202,1,1.d4 d5 2.c4 e6 3.Nf3 c5 4.cxd5 exd5 5.g3 Nf6 6.Bg2 Be7 7.O-O O-O 8.Nc3 Nc6 9.b3 Bg4 10.dxc5 Bxc5 11.Bb2 Re8 12.Rc1 Rc8 13.h3 Bf5 14.Nxd5 Bxf2+ 15.Rxf2 Nxd5 16.Ne5 Ne3 17.Qxd8 Nxd8 18.Nc4 Nxc4 19.Rxf5 Rxe2 20.Bd4 Nd6 21.Rxc8 Nxc8 22.Rc5 Ne7 23.Rc7 a5 24.Bc5 Kf8 25.Bxb7 Nxb7 26.Rc8+ 
11,1,1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Be3 c6 5.h3 b5 6.e5 dxe5 7.dxe5 Qxd1+ 8.Rxd1 b4 9.exf6 bxc3 10.Bd4 e5 11.Bxc3 Nd7 12.Nf3 Nxf6 13.Nxe5 Bg7 14.Nxc6 O-O 15.Ne7+ Kh8 16.Nxc8 Re8+ 17.Be2 Raxc8 18.Kf1 Ne4 19.Bxg7+ Kxg7 20.Bd3 Nc5 21.Bb5 Re5 22.b3 Ne4 23.Bd3 Rc3 24.Ke2 Ng3+ 25.Kd2 Nxh1 26.Kxc3 Nxf2 27.Rd2 Nxd3 28.Kxd3 f5 29.c4 f4 30.Re2 Ra5 31.b4 Ra3+ 32.Kd4 g5 33.c5 Ra4 34.Kc4 a5 35.a3 Rxa3 36.b5 Re3 37.Ra2 Kf6 38.b6 Ke6 39.b7 Re4+ 40.Kc3 Rb4 41.Rb2 Kd7 42.b8=Q 
4207,1,1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Qh4 5.Nb5 Bb4+ 6.Nd2 Ba5 7.Bd3 a6 8.Nc3 Ne5 9.Nf3 Qf6 10.Nxe5 Bxc3+ 11.bxc3 Qxe5 12.O-O Nf6 13.Qe1 Ng4 14.f4 Qc5+ 15.Kh1 d6 16.h3 h5 17.Rb1 b6 18.Rb4 b5 19.Rd4 Bb7 20.hxg4 hxg4+ 21.Kg1 O-O-O 22.Be2 f5 23.Be3 Rde8 24.Bd3 Qc6 25.c4 Re6 26.cxb5 axb5 27.c4 b4 28.Qg3 Qe8 29.e5 Rh5 30.exd6 cxd6 31.Bd2 Qa4 32.Re1 Reh6 33.Qe3 Bc6 34.Rd5 Rh1+ 35.Kf2 Rxe1 36.Bxe1 Kd8 37.Qb6+ Ke8 38.Kf1 Bxd5 39.cxd5 g3 40.Qc6+ Qxc6 41.dxc6 Rh1+ 42.Ke2 Kd8 43.Bxb4 Kc7
3294,1,1.c4 e6 2.Nc3 Nf6 3.e4 d5 4.e5 d4 5.exf6 dxc3 6.bxc3 Qxf6 7.Nf3 c5 8.d4 cxd4 9.Bg5 Qf5 10.cxd4 Nc6 11.Be2 Bb4+ 12.Bd2 Qa5 13.Rb1 Bxd2+ 14.Qxd2 Qxd2+ 15.Kxd2 O-O 16.Rhd1 b6 17.Ke3 Ba6 18.Ne5 Rac8 19.Nxc6 Rxc6 20.Rb4 Rfc8 21.Rc1 h6 22.h4 g5 23.hxg5 hxg5 24.Ra4 Bb5 25.Rxa7 Bxc4 26.Bh5 Rf8 27.g3 Bd5 28.Rxc6 Bxc6 29.f4 gxf4+ 30.Kxf4 Kg7 31.g4 Bb5 32.g5 Bd3 33.Rb7 b5 34.Ke3 Bc4 35.a3 Kg8 36.Ra7 Bd5 37.Kf4 Kg7 38.Ke5 Bc4 39.g6 Kh6 40.Rxf7 Rxf7 41.gxf7 Kg7 42.Bg6 Bb3 43.Kd6 
