,win,pgn
5671,1,1.e4 e5 2.Nf3 Nf6 3.Nc3 Nc6 4.g3 Bc5 5.Bg2 d6 6.d3 a6 7.O-O O-O 8.h3 h6 9.Be3 Bxe3 10.fxe3 Ne7 11.Nh4 Nh7 12.Qd2 g6 13.d4 Be6 14.Rad1 Kg7 15.Qf2 f6 16.g4 Ng5 17.Rd2 Qe8 18.Qg3 Rd8 19.Rdf2 Bc4 20.Rd1 Bg8 21.Rfd2 Qc6 22.Nf3 Nxf3+ 23.Bxf3 g5 24.Qf2 Qb6 25.b3 Qa5 26.Rd3 Bh7 27.a4 Rde8 28.d5 c5 29.dxc6 bxc6 30.Ne2 d5 31.Ng3 Bg6 32.Qd2 Qb6 33.c4 dxc4 34.bxc4 Rf7 35.Nf5+ Nxf5 36.gxf5 Bxf5 37.c5 Qb8 38.Rd6 Bg6 39.Rxc6 Rc8 40.Rb6 Qc7 41.Rc1 Rd8 42.Qc3 Qd7 43.Kh2 Qxa4 44.c6 Bxe4 45.Ra1 Qc2+ 46.Qxc2 Bxc2 47.Rc1 Bf5 48.c7 Rc8 49.Rbc6 e4 50.Be2 Bd7 51.R6c5 Bb5 52.Bg4 Bd7 53.Be2 Bb5 54.Bd1 Re7 55.Bb3 Bd7 56.Bd5 f5 57.Bb7 Rf8 58.c8=Q Bxc8 59.Bxc8 f4 60.exf4 gxf4 61.Rg1+ Kh8 62.Bxa6 Rg8 63.Rxg8+ Kxg8 64.Rf5 e3 65.Be2 Re4 66.Kg2 Kg7 67.Kf3 Rd4 68.h4 Rb4 69.Rc5 Rd4 70.Rc6 Rb4 71.h5 Rd4 72.Rb6 Ra4 73.Rg6+ Kh7 74.Bd3 Ra3 75.Rd6+ Kg7 76.Kxf4 e2 77.Bxe2 Ra2 78.Rg6+ Kh7 79.Bd3 Rf2+ 80.Ke5 Rf8 81.Bf5 Rg8 82.Rb6+ Kg7 83.Rb7+ Kf8 84.Kf6 
6719,1,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Bd3 Nc6 6.Nf3 Bxc3+ 7.bxc3 d6 8.O-O O-O 9.Nd2 e5 10.Rb1 b6 11.h3 Re8 12.Qc2 Qe7 13.d5 Na5 14.e4 Nh5 15.Re1 Nf4 16.Bf1 Rf8 17.Qd1 h6 18.Kh2 f5 19.g3 Ng6 20.exf5 Bxf5 21.Rb2 Rf7 22.f4 Raf8 23.g4 Bc8 24.f5 Nh4 25.Ne4 Ba6 26.Rf2 Bxc4 27.Bxc4 Nxc4 28.Qd3 b5 29.Ref1 g5 30.Kg3 Qd7 31.Bxg5 hxg5 32.Nxg5 Nxf5+ 33.gxf5 Rg7 34.h4 e4 35.Qxe4 Re8 36.Qf4 Ne3 37.f6 Nxf1+ 38.Rxf1 Rf8 39.Qe4 Re8 40.Qf3 Rf8 41.Qh5 Rgf7 42.Qg6+ Kh8 43.Rf5 
1697,1,1.Nf3 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 O-O 5.a3 Bxc3 6.Qxc3 b6 7.b4 d5 8.e3 Ba6 9.Bb2 c5 10.d3 Nbd7 11.Be2 Rc8 12.b5 Bb7 13.O-O Qc7 14.a4 Rfd8 15.a5 Nf8 16.Qe5 Qe7 17.Qc3 dxc4 18.dxc4 Ne8 19.Rfd1 f6 20.Nd2 Rc7 21.Nf1 Nd6 22.Ng3 Ng6 23.Qc2 Nh4 24.Bf1 Rcd7 25.a6 Ba8 26.Qe2 Qf7 27.Qg4 Nhf5 28.Nxf5 exf5 29.Qe2 h5 30.f3 h4 31.h3 Qe6 32.Rd2 Kf7 33.Rad1 Ke7 34.Bc3 Re8 35.Rd3 Kd8 36.Be1 g5 37.Bf2 Kc8 38.R1d2 Qe5 39.Kh1 Red8 40.Qd1 g4 41.Bxh4 gxf3 42.gxf3 f4 43.e4 Kc7 44.Kh2 Rh7 45.Rxd6 Rxd6 46.Rxd6 Qxd6 47.Qxd6+ Kxd6 48.Bxf6 Ke6 49.Bg5 Ke5 50.h4 Rd7 51.Kh3 Rd1 52.Bg2 Rc1 53.h5 Ke6 54.h6 Kf7 55.Kh4 Rxc4 56.Bh3 Rc1 57.h7 Kg7 58.Bf5 Rh1+ 59.Kg4 c4 60.Bxf4 
2796,1,1.e4 c5 2.Nf3 Nc6 3.Nc3 e6 4.d4 cxd4 5.Nxd4 a6 6.Be3 Nf6 7.Qd2 Qc7 8.O-O-O Bb4 9.f3 Ne5 10.Nb3 d5 11.Bd4 O-O 12.Kb1 dxe4 13.Qf4 Bd6 14.Nxe4 Nxe4 15.Qxe4 Nc6 16.Bc3 f5 17.Qe1 b5 18.a3 e5 19.Na5 Nxa5 20.Bxa5 Qc6 21.Qc3 Qxc3 22.Bxc3 Bc7 23.a4 bxa4 24.Bc4+ Kh8 25.Rhe1 Rb8 26.Bxe5 Bxe5 27.Rxe5 Rb4 28.Rd4 h6 29.c3 Rb6 30.Ka2 f4 31.Ra5 g5 32.Rxa4 Kg7 33.Ra5 Re8 34.Rc5 Be6 35.Re4 Bxc4+ 36.Rcxc4 Rd8 37.Rcd4 Rc8 38.h4 Rc5 39.h5 Rc7 40.Rd5 Kf6 41.Re8 Rcb7 42.b4 Rc6 43.Kb3 Rbc7 44.Rd3 Kf7 45.Re4 Rb6 46.Rd5 Rcb7 47.Re2 Kf6 48.Re8 Rc6 49.Rh8 Kg7 50.Rhd8 Rbc7 51.R8d7+ Rxd7 52.Rxd7+ Kf6 53.c4 
7848,1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Nd5 Nxd5 8.exd5 Nb8 9.c4 Be7 10.Be2 a6 11.Nc3 O-O 12.O-O f5 13.Kh1 Nd7 14.f4 Bf6 15.fxe5 Bxe5 16.Bf4 b6 17.Rc1 Ra7 18.b4 Qf6 19.Qd2 Rc7 20.Na4 Bxf4 21.Qxf4 Re8 22.Qf2 g6 23.Rfe1 Bb7 24.Bf1 Rxe1 25.Rxe1 b5 26.Re6 Qf8 27.Nb6 Nf6 28.Qd4 Ne4 29.c5 Qh6 30.c6 Kf7 31.cxb7 Qc1 32.Kg1 Rxb7 33.a4 Rc7 34.Na8 Rc8 35.Qa7+ Kg8 36.Re7 Qa1 37.Rxh7 Qf6 38.Re7 Kf8 39.Re6 Qg5 40.h4 Qxh4 41.Rxg6 Qh8 42.Nc7 Kf7 43.Re6 Kg8 44.Qe3 bxa4 45.Rg6+ Kf7 46.Rh6 Qc3 47.Qa7 Kg7 48.Nb5+ Rc7 49.Nxc3 Rxa7 50.Rh3 Rb7 51.Na2 Rc7 52.Bxa6 Rc2 53.Ra3 Kf6 54.Bf1 Ke5 55.b5 Rb2 56.Rxa4 Ng3 57.Nc1 Rb1 58.Rc4 Kxd5 59.Rc2 f4 60.Kf2 Ke5 61.Bd3 d5 62.Kf3 Rb4 63.Rc8 Nh5 64.Bg6 
7121,1,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Qxd4 Qxd4 11.Nxd4 Bd7 12.Bg5 Rc8 13.Bb3 Ne4 14.Be3 Nc5 15.Rfd1 Nxb3 16.axb3 a6 17.c3 e5 18.Nf3 f6 19.b4 Be7 20.Nd2 Bf5 21.f3 Kf7 22.Kf2 Rhd8 23.Ne4 h5 24.Bb6 Rxd1 25.Rxd1 Bxe4 26.fxe4 Ke6 27.h3 h4 28.Ra1 g6 29.Ra5 f5 30.Kf3 Rc6 31.Bc5 Bg5 32.Ra1 Rc7 33.Rd1 Rd7 34.Rxd7 Kxd7 35.Bf2 Ke6 36.c4 
987,1,1.e4 d5 2.exd5 Qxd5 3.Nc3 Qa5 4.d4 Nf6 5.Nf3 c6 6.Bc4 Bf5 7.Bd2 e6 8.Nd5 Qd8 9.Nxf6+ Qxf6 10.Qe2 Bd6 11.O-O-O O-O 12.Bg5 Qg6 13.h4 h6 14.h5 Qh7 15.Be3 b5 16.Bd3 Na6 17.c3 Nc7 18.Bxf5 Qxf5 19.g4 Qxg4 20.Rdg1 Qe4 21.Rxg7+ Kh8 22.Rhg1 Nd5 23.Nd2 Qf5 24.Bxh6 Rg8 25.Qe4 Rxg7 26.Bxg7+ Kh7 27.Qxf5+ exf5 28.Be5 Bf8 29.Nf3 f6 30.Bh2 Re8 31.Kd1 a5 32.Nh4 f4 33.Nf5 a4 34.a3 c5 35.Re1 Rxe1+ 36.Kxe1 b4 37.cxb4 cxb4 38.axb4 Bxb4+ 39.Kd1 Ba5 40.f3 Bb4 41.Bg1 Nb6 42.Kc2 Be1 43.Kd3 Nd5 44.Kc4 Nb6+ 45.Kb5 Nd5 46.Kxa4 Bd2 47.Kb3 Be3 48.Kc4 Nb6+ 49.Kb5 Nc8 50.Nxe3 fxe3 51.Bxe3 
5976,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.f3 e5 7.Nb3 Be6 8.Be3 Be7 9.Qd2 O-O 10.O-O-O a5 11.Bb5 Nc6 12.Kb1 Ne8 13.Qe2 Qc8 14.Na4 Bd8 15.a3 Bc7 16.Nb6 Bxb6 17.Bxb6 a4 18.Nc1 f5 19.h3 Rf6 20.Na2 fxe4 21.fxe4 Ne7 22.Nc3 Bd7 23.Be3 h6 24.g4 Bxb5 25.Nxb5 Qe6 26.g5 hxg5 27.Bxg5 Rf7 28.h4 Ng6 29.Qd2 Ra6 30.Nc3 Qc4 31.h5 Nf4 32.h6 g6 33.h7+ Kh8 34.Bxf4 exf4 35.Nd5 g5 36.Rdg1 Ng7 37.Rxg5 Qxe4 38.Re1 Qc4 39.Qh2 Ra8 40.Nb6 Qa6 41.Nxa8 Qxa8 42.Rf1 Qe8 43.Rg4 f3 44.Qf2 
8825,1,1.d4 e6 2.c4 Nf6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 c5 6.e3 O-O 7.Bd3 Nc6 8.Ne2 b6 9.O-O Ba6 10.e4 Ne8 11.f4 f5 12.Ng3 g6 13.Re1 Na5 14.exf5 exf5 15.dxc5 bxc5 16.Be3 Rc8 17.Bf2 Nf6 18.Qa4 Ng4 19.Ra2 Bb7 20.Nf1 d5 21.Ne3 Nxe3 22.Bxe3 Bc6 23.Qd1 dxc4 24.Bf1 Qxd1 25.Rxd1 Be4 26.Rb2 Bd3 27.Rb5 Bxf1 28.Rxa5 Bd3 29.Bxc5 Rfe8 30.Rd2 a6 31.Bd4 Rc6 32.Rd5 g5 33.fxg5 h6 34.h4 hxg5 35.hxg5 Kh7 36.g4 Kg6 37.gxf5+ Bxf5 38.Rf2 Bd3 39.Rf6+ Rxf6 40.gxf6 Re2 41.Ra5 Be4 42.Rxa6 Ra2 43.Ra7 Bd5 44.Rg7+ 
9802,1,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.f3 d5 5.a3 Bxc3+ 6.bxc3 c5 7.cxd5 exd5 8.e3 Qc7 9.Ra2 Bf5 10.g4 Be6 11.Ne2 Nc6 12.Nf4 O-O-O 13.g5 Nd7 14.Bd3 Kb8 15.O-O Nb6 16.a4 Na5 17.Rg2 Ka8 18.Bc2 Nbc4 19.Re1 g6 20.Kh1 Nc6 21.Bd3 Qa5 22.Bxc4 dxc4 23.Bd2 cxd4 24.exd4 Bd5 25.Rg3 Rhe8 26.Rh3 Rxe1+ 27.Qxe1 a6 28.Kg2 Rh8 29.Rh6 Qd8 30.Qh4 Ne7 31.Nxd5 Nxd5 32.Rxh7 Re8 33.Kf2 Qe7 34.Qe4 Qd7 35.Qxg6 Re7 36.Qg8+ Ka7 37.Rh8 Kb6 38.Qd8+ Qxd8 39.Rxd8 Kc6 40.Rc8+ Kd7 41.Rxc4 
1940,1,1.g3 d5 2.Bg2 c6 3.d3 Bg4 4.Nd2 e5 5.Ngf3 Bd6 6.O-O f5 7.h3 Bh5 8.e4 fxe4 9.dxe4 d4 10.Nc4 Qe7 11.c3 c5 12.cxd4 cxd4 13.Qb3 Bxf3 14.Bxf3 Nf6 15.Qxb7 O-O 16.Qxa8 Nbd7 17.Qc6 Bb4 18.a3 Nb8 19.Qb5 Bd6 20.Nxd6 Qxd6 21.Bd2 Qd8 22.Bb4 Rf7 23.Rac1 Nfd7 24.Bg4 
4273,1,1.Nf3 c5 2.c4 Nc6 3.d4 cxd4 4.Nxd4 g6 5.e4 Bg7 6.Be3 Nf6 7.Nc3 O-O 8.Be2 d6 9.O-O Bd7 10.Qd2 Nxd4 11.Bxd4 Bc6 12.f3 a5 13.b3 Nd7 14.Bf2 Nc5 15.Rab1 Be5 16.Bd1 b6 17.Bc2 Qc7 18.Rfe1 e6 19.Ne2 Rfd8 20.Nd4 d5 21.Nxc6 Qxc6 22.exd5 Qd6 23.Qh6 exd5 24.cxd5 Bg7 25.Qh4 Bf6 26.Qc4 Be5 27.g3 Rac8 28.Rbd1 Nd7 29.Qe4 Bc3 30.Re2 Nf6 31.Qh4 Bb4 32.Bd3 Bc5 33.Bc4 Re8 34.Rxe8+ Rxe8 35.g4 h5 36.Bxc5 bxc5 37.g5 Nd7 38.Bb5 Ne5 39.Qg3 h4 40.Qf4 Rb8 41.a4 Rb7 42.Kg2 Re7 43.Qf6 Qxf6 44.gxf6 
1630,1,1.d4 e6 2.c4 Nf6 3.Nf3 b6 4.g3 Ba6 5.b3 c5 6.Bg2 Nc6 7.d5 exd5 8.cxd5 Ne7 9.Nc3 g6 10.Bg5 Bg7 11.d6 Nc6 12.Nd5 Nxd5 13.Bxd8 Nc3 14.Qd2 Rxd8 15.Rc1 Ne4 16.Qf4 f5 17.Nd2 O-O 18.Nxe4 fxe4 19.Qxe4 Rde8 20.Qd5+ Kh8 21.Qd2 Bxe2 22.Qxe2 Rxe2+ 23.Kxe2 Nd4+ 24.Kf1 Nf5 25.Bh3 Nxd6 26.Bxd7 Ne4 27.Rc2 Bd4 28.f4 g5 29.f5 Nf6 30.Be6 Ng4 31.Ke2 Kg7 32.Rd2 Ne3 33.Kd3 Kf6 34.h3 Rd8 35.Re2 Nxf5 36.Bxf5 Be5+ 37.Kc4 Kxf5 38.Rf1+ Ke6 39.Kb5 Rd5 40.Kc6 Rd6+ 41.Kb7 b5 42.Kxa7 c4 43.a4 cxb3 44.axb5 Rd5 45.Ka6 b2 46.Rb1 Kd7 47.b6 h5 48.Rxe5 Rxe5 49.Rxb2 Kc8 50.Rf2 Re3 51.b7+ Kc7 52.Rc2+ 
4941,1,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.c4 Nc6 6.Nc3 Nf6 7.d4 cxd4 8.Nxd4 e6 9.O-O Be7 10.Be3 O-O 11.Qe2 a6 12.Rfd1 Qc7 13.Rac1 Rfc8 14.b3 Qa5 15.a4 Nd7 16.Qd2 Bf6 17.Nde2 Nc5 18.Rb1 Rd8 19.f3 Rac8 20.Kh1 h6 21.Bf2 Bg5 22.f4 Bf6 23.Be1 Qb4 24.Qa2 Qb6 25.a5 Qc7 26.b4 Nd7 27.Na4 g5 28.Bf2 gxf4 29.Nxf4 Nce5 30.Nb6 Rb8 31.Nh5 Be7 32.Rb3 Kh7 33.Rh3 Rg8 34.c5 Nxb6 35.cxd6 Qc6 36.dxe7 Ned7 37.Qd2 Rg6 38.Nf4 Rg5 39.Nxe6 Qxe6
9271,1,1.c4 Nf6 2.d4 g6 3.Nc3 Bg7 4.e4 d6 5.h3 O-O 6.Bg5 Na6 7.g4 c6 8.Qd2 e5 9.d5 Nc5 10.f3 cxd5 11.cxd5 a5 12.Nge2 a4 13.Ng3 Bd7 14.Be2 Qa5 15.Nd1 Bb5 16.Qxa5 Rxa5 17.Bd2 Bxe2 18.Kxe2 Rb5 19.Rc1 Nfd7 20.h4 Bf6 21.Nf1 Rc8 22.Nfe3 Nb6 23.Rc2 Na6 24.Rxc8+ Nxc8 25.Nc4 Rc5 26.Nde3 Bd8 27.g5 Kf8 28.b4 axb3 29.axb3 Rc7 30.Ra1 Ke7 31.b4 Na7 32.Na3 Rc8 33.Rb1 Bb6 34.Nec4 Bd4 35.b5 Rxc4 36.bxa6 Rc8 37.axb7 Rb8 38.Nc4 Kd7 39.f4 
5159,1,1.Nf3 d5 2.g3 c6 3.Bg2 Bg4 4.c4 e6 5.O-O Nd7 6.cxd5 cxd5 7.Qb3 Rb8 8.Nc3 Ne7 9.d4 Bxf3 10.Bxf3 Nc6 11.Rd1 Qb6 12.Bf4 Rc8 13.e4 dxe4 14.Bxe4 Na5 15.Qa4 Rc4 16.Qc2 Bd6 17.Be3 Nf6 18.d5 Bc5 19.Bxc5 Qxc5 20.Bd3 Rb4 21.a3 Rb3 22.dxe6 fxe6 23.Bg6+ 
8333,1,1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bd7 5.Nf3 Bc6 6.Bd3 Nd7 7.O-O Bxe4 8.Bxe4 c6 9.Bf4 Ngf6 10.Bd3 Be7 11.Qe2 O-O 12.Rad1 Nd5 13.Bg3 Nb4 14.Bc4 b5 15.Bb3 a5 16.c3 Nd5 17.Rfe1 Re8 18.a3 Qb6 19.h4 N7f6 20.Ne5 c5 21.Qf3 Rad8 22.h5 cxd4 23.Rxd4 b4 24.axb4 axb4 25.Ba4 Rf8 26.Red1 bxc3 27.bxc3 Qb2 28.Nc6 Rc8 29.c4 Rxc6 30.Bxc6 Nc3 31.R1d2 Qc1+ 32.Kh2 h6 33.Qd3 Bc5 34.Rh4 Bb4 35.Rc2 Qe1 36.Qe3 Qxe3 37.fxe3 Nd1 38.Bf3 Nxe3 39.Rb2 Be7 40.Rb7 Nf1+ 41.Kh3 Bc5 42.Rb3 Be7 43.Rb7 Bc5 44.Rc7 Bb4 45.c5 Ba3 46.Ra7 Nh7 47.Rxa3 Ng5+ 48.Kg4 e5 49.Kf5 e4 50.Bf2 exf3 51.gxf3 Nxf3 52.Rha4 g6+ 53.Kf4 Ng5 54.Ra8 Nh3+ 55.Kf3 Nd2+ 56.Ke2 Nxf2 57.Rxf8+ Kxf8 58.Kxf2 gxh5 59.c6 Ke7 60.Rd3 
3513,1,1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Bd7 5.Nf3 Bc6 6.Bd3 Nd7 7.O-O Ngf6 8.Ng3 Bd6 9.Re1 Bxf3 10.Qxf3 c5 11.Nf5 Bxh2+ 12.Kxh2 O-O 13.Ng3 cxd4 14.Ne4 Nd5 15.Qg3 Kh8 16.Bd2 h6 17.Rh1 Ne7 18.Kg1 Nf5 19.Qh2 Qb8 20.Bf4 e5 21.Bd2 
2257,1,1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 c6 5.e3 Nbd7 6.Be2 Bd6 7.O-O O-O 8.b3 Ne4 9.Nxe4 dxe4 10.Nd2 f5 11.c5 Bc7 12.Nc4 Nf6 13.f4 exf3 14.Bxf3 Bd7 15.Qe2 Qb8 16.g3 Be8 17.Bd2 Qd8 18.Rad1 Bg6 19.Be1 Rc8 20.a4 Qe8 21.b4 Rd8 22.b5 Ne4 23.b6 Bb8 24.bxa7 Bxa7 25.Ba5 Rd7 26.Ne5 Re7 27.Bxe4 fxe4 28.Rxf8+ Qxf8 29.Nxg6 hxg6 30.Rf1 Qe8 31.Rf4 Bb8 32.Rxe4 Qf7 33.Qf1 Qf6 34.Qxf6 gxf6 35.Bd8 Rd7 36.Bxf6 Kf7 37.Be5 Bxe5 38.Rxe5 Rd8 39.Re4 Ra8 40.Rf4+ Kg7 41.Rf2 Rxa4 42.Rb2 e5 43.Rxb7+ Kf6 44.Rd7 Kf5 45.Kg2 g5 46.Kh3 Ra2 47.g4+ Ke4 48.Re7 Kxe3 49.Rxe5+ Kxd4 50.Rxg5 Rc2 51.Kg3 Ke4 52.Rf5 Rc3+ 53.Kh4 Rc2 54.h3 Rc3 55.Rf8 Rxc5 56.g5 Rc1 57.g6 Rg1 58.Kh5 c5 59.h4 c4 60.Kh6 c3
7555,1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 f5 11.exf5 Bxf5 12.c3 Bg7 13.Nc2 O-O 14.Nce3 Be6 15.g4 Qh4 16.Bg2 Ra7 17.Be4 f5 18.Bxf5 Bxf5 19.gxf5 Qe4 20.Rg1 Rxf5 21.Qg4 Qxg4 22.Rxg4 Rf8 23.a4 Raf7 24.axb5 axb5 25.Ra6 Nb8 26.Rxd6 Rxf2 27.Nc7 R2f3 28.Ke2 Rf2+ 29.Kd3 R8f4 30.Rd8+ Kf7 31.Rxg7+ Kxg7 32.Rxb8 Kg6 33.Rxb5 Rxh2 34.b4 e4+ 35.Kd4 h5 36.Rb6+ Kf7 37.Ncd5 Rff2 38.Ke5 Rh3 39.Rb7+ Kg8 40.Nf5 Rhf3 41.Nf6+ Kf8 42.Ke6 Rxf5 43.Rf7# 
3616,1,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bf5 6.e3 e6 7.Bxc4 Bb4 8.O-O O-O 9.Qe2 Nbd7 10.e4 Bg6 11.Bd3 Bh5 12.Bf4 Re8 13.e5 Nd5 14.Nxd5 cxd5 15.h3 a6 16.g4 Bg6 17.h4 Rc8 18.h5 Bxd3 19.Qxd3 Rc4 20.Rfc1 Nc5 21.Qe3 Rxc1+ 22.Rxc1 Ne4 23.Qb3 Qa5 24.Qc2 h6 25.Kg2 Be7 26.Ne1 Qb6 27.f3 Bg5 28.Bxg5 Nxg5 29.Qc3 a5 30.Nd3 Qa6 31.Qa3 b6 32.Qc3 Rb8 33.Kf2 b5 34.Qc7 Qb6 35.Qxb6 Rxb6 36.Rc8+ Kh7 37.Nc5 
5565,1,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.Nc3 e6 5.e4 Bb4 6.Bg5 Nbd7 7.Bxc4 h6 8.Bxf6 Qxf6 9.O-O O-O 10.a3 Bxc3 11.bxc3 Rd8 12.Qe2 b6 13.a4 a6 14.Nd2 Bb7 15.f4 Qe7 16.e5 g6 17.Ne4 c5 18.Nd6 Nf8 19.dxc5 bxc5 20.Rfb1 Bc6 21.a5 Qc7 22.Bxa6 Bxg2 23.Qxg2 Rxa6 24.Rb7 Qc6 25.Qxc6 Rxc6 26.a6 
635,1,1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 Bg4 5.Bxc4 e6 6.Nc3 Nbd7 7.h3 Bh5 8.O-O Bd6 9.e4 e5 10.Be2 O-O 11.dxe5 Nxe5 12.Nd4 Bxe2 13.Qxe2 Ng6 14.Rd1 Qc8 15.Bg5 Be5 16.Qe3 Nh5 17.Qf3 Nhf4 18.Nf5 Qe6 19.h4 h6 20.Bxf4 Nxf4 21.Rd2 Rad8 22.Rad1 Qf6 23.g3 Bxc3 24.bxc3 Ne6 25.Rd7 Kh7 26.Qe3 Rxd7 27.Rxd7 Rd8 28.Rxd8 Qxd8 29.Qxa7 Qd1+ 30.Kg2 Qb1 31.Qe3 Qxa2 32.h5 Qc4 33.Nd4 Nxd4 34.cxd4 Kg8 35.d5 b5 36.Qf3 b4 37.e5 Qa6 38.Qe4 Qa8 39.Qd3 Qb7 40.Kh2 Kf8 41.e6 Qa7 42.Qf5 f6 43.Kh3 Qa8 44.Qe4 Qb8 45.Qh7 Qe8 46.Qh8+ Ke7 47.Qxg7+ Kd6 48.g4 Qe7 49.Qxh6 Kxd5 50.Qe3 c5 51.h6 c4 52.Qf3+ Kd4 53.Qc6 Kc3 54.Qf3+ Kb2 55.Qe2+ Kb3 56.Qd1+ Kb2 57.Qd7 Qc5 58.Qd2+ Kb3 59.Qd1+ Ka3 60.h7 Qc8 61.Qa1+ Kb3 62.Qxf6 Qb7 63.h8=Q Qh1+ 64.Kg3 Qg1+ 65.Kh4 
7603,1,1.d4 e6 2.Nf3 c5 3.c4 cxd4 4.Nxd4 Nf6 5.g3 d5 6.Bg2 e5 7.Nf3 d4 8.O-O Nc6 9.e3 Bc5 10.exd4 exd4 11.Re1+ Be6 12.Ng5 O-O 13.Nxe6 fxe6 14.Nd2 Qd6 15.Ne4 Nxe4 16.Bxe4 Rf7 17.Bf4 e5 18.Bxc6 Qxc6 19.Rxe5 Bb6 20.Qe2 Rc8 21.Rd1 h6 22.b3 Bc5 23.Re6 Qd7 24.h4 Rd8 25.Rd3 a5 26.Qe4 Rdf8 27.Kg2 Rf5 28.Re5 g5 29.Rxc5 Rxc5 30.Qg6+ Kh8 31.Qxh6+ Kg8 32.Qg6+ Kh8 33.Bd6 Qc6+ 34.f3 
7649,1,1.c4 e5 2.g3 Nc6 3.Bg2 g6 4.e3 Bg7 5.Ne2 h5 6.d4 h4 7.Nbc3 d6 8.d5 Nce7 9.e4 Bg4 10.Qd3 Nf6 11.Bg5 Nd7 12.h3 Nc5 13.Qc2 Bd7 14.b4 Na6 15.a3 f6 16.Bd2 Bh6 17.O-O-O Bxd2+ 18.Qxd2 g5 19.f4 Ng6 20.f5 Nf8 21.Qe3 Qe7 22.Kb2 Nb8 23.Nc1 Qh7 24.g4 Qe7 25.Nb3 a6 26.Bf1 Kf7 27.Rh2 Kg7 28.c5 Nh7 29.Rc2 Rd8 30.Rdc1 Be8 31.Na5 dxc5 32.Nxb7 cxb4 33.Na2 bxa3+ 34.Qxa3 Qxa3+ 35.Kxa3 Rd7 36.Nc5 Re7 37.Ne6+ Kh6 38.Nxc7 Rxc7 39.Rxc7 Bd7 40.Rb1 
7195,1,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5 5.a3 Bxc3+ 6.bxc3 Qc7 7.Nf3 b6 8.a4 Ne7 9.Bb5+ Bd7 10.O-O Nbc6 11.dxc5 bxc5 12.Ba3 Na5 13.Qd3 Rc8 14.Rfb1 O-O 15.Bxc5 Qxc5 16.Bxd7 Rb8 17.Rb5 Rxb5 18.axb5 Qb6 19.Qd4 Rd8 20.Qb4 Rxd7 21.Rxa5 Qb8 22.g3 h6 23.Qa3 Ng6 24.Qa4 Rb7 25.b6 Rxb6 26.Rxa7 Qd8 27.h4 Rb8 28.h5 Nf8 29.Qf4 Qe8 30.c4 Ra8 31.Rc7 Rc8 32.Rxc8 Qxc8 33.cxd5 exd5 34.Nd4 Qc3 35.Nf5 Ne6 36.Qa4 Kh7 37.Ne7 Qxe5 38.Qe8 Qe1+ 39.Kg2 Nf4+ 40.gxf4 Qe4+ 41.Kg3 
1332,1,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Bb7 5.Nc3 d5 6.Bg5 Be7 7.Qa4+ c6 8.cxd5 Nxd5 9.Bxe7 Nxe7 10.e4 O-O 11.Rd1 Nd7 12.Be2 Qc7 13.O-O Rfd8 14.Rfe1 a6 15.Qb3 Rac8 16.Bc4 Qf4 17.Ne2 Qh6 18.Ng3 b5 19.Bf1 Ng6 20.Qc3 Nh4 21.Nxh4 Qxh4 22.b4 Qe7 23.e5 f5 24.exf6 Nxf6 25.Qb3 Qf7 26.Qxe6 Qxe6 27.Rxe6 Rc7 28.Nf5 Kf8 29.Nd6 Bc8 30.Nxc8 Rdxc8 31.g3 Re7 32.Re5 Nd7 33.Rf5+ Ke8 34.Rc1 Re6 35.Bh3 Re4 36.Rg5 g6 37.Rd5 Rc7 38.Rxc6 
